Event_ID,Event_Title,Date,Day_of_Navratri,State,City,Event_Type,Category,Participants,Donations,Duration_Hours,Rating,Age_Group,Venue_Type,Organizer,Entry_Fee,Food_Stalls,Live_Music,Celebrity_Guest,Prize_Money,Sponsor,Media_Coverage,Social_Media_Reach,Repeat_Attendees,First_Time_Attendees,Female_Participants,Male_Participants,Volunteers,Safety_Measures,Parking_Available,Accessibility,Environmental_Impact
1464,Navratri Cultural Evening,2025-09-23,Day 9,Gujarat,Surat,Cultural Program,Comparative Study: Navratri Celebrations in Different States of India,609,119073.22,3,3.9,Youth (13-25),School Campus,Cultural Society,0,No,No,No,0,Yes,No,16245,23,36,63,38,38,Good,Yes,Wheelchair Accessible,Moderate
1472,Kids Navratri Special,2025-09-23,Day 9,Madhya Pradesh,Indore,Kids Special,Garba & Dandiya: Cultural & Global Influence,412,48222.44,2,4.0,Senior (45+),Stadium,Local Community Committee,0,Yes,No,No,0,Yes,No,49022,59,76,46,32,26,Good,Yes,Not Accessible,Traditional
1494,College Navratri Fest,2025-09-23,Day 9,Uttar Pradesh,Allahabad,College Fest,Mata Sati & the Significance of Shakti Peethas,623,93272.33,5,4.1,All Ages,Community Hall,Residential Welfare Association,0,No,Yes,No,0,Yes,Yes,28115,74,66,59,35,40,Good,Yes,Wheelchair Accessible,Moderate
1506,Techno Garba Dance Festival,2025-09-23,Day 9,Gujarat,Gandhinagar,Techno Garba,Navratri as a Platform for Social Unity & Diversity,1797,408900.04,6,4.1,Youth (13-25),Public Park,Local Community Committee,100,No,No,No,0,Yes,No,10907,34,63,57,32,49,Good,No,Wheelchair Accessible,Moderate
1516,Kids Navratri Special,2025-09-23,Day 9,Karnataka,Hubli,Kids Special,Importance of Shrishti (Creation) & Cosmic Energy,245,49130.24,2,4.0,Adults (26-45),College Ground,Youth Association,0,Yes,Yes,No,0,Yes,No,6280,40,28,54,35,18,Good,No,Wheelchair Accessible,Moderate
1538,Techno Garba Dance Festival,2025-09-23,Day 9,Punjab,Ludhiana,Techno Garba,Indian Culture & Traditions during Navratri,627,129578.91,5,4.3,Senior (45+),Open Ground,NGO - Women Empowerment,0,No,No,No,0,Yes,Yes,18927,41,56,54,39,38,Good,No,Limited,Traditional
1560,Garba Dance Competition,2025-09-23,Day 9,Gujarat,Surat,Competition,"Fasting Foods, Rituals & Health Benefits",383,109207.9,5,3.8,Senior (45+),Community Hall,NGO - Women Empowerment,0,Yes,Yes,Yes,5000,No,No,7283,42,60,52,54,11,Excellent,No,Limited,Moderate
1567,Garba Dance Competition,2025-09-23,Day 9,Karnataka,Hubli,Competition,Navratri as a Platform for Social Unity & Diversity,255,65400.3,3,3.8,Youth (13-25),Temple Complex,Residential Welfare Association,0,Yes,Yes,Yes,5000,Yes,No,19375,68,26,67,32,25,Excellent,Yes,Limited,Moderate
1580,Navratri Cultural Evening,2025-09-23,Day 9,Maharashtra,Mumbai,Cultural Program,Indian Culture & Traditions during Navratri,570,148627.58,3,3.8,Kids (5-12),Public Park,College Cultural Committee,0,Yes,No,No,0,Yes,Yes,34061,20,41,52,31,47,Good,Yes,Wheelchair Accessible,Moderate
1581,Techno Garba Dance Festival,2025-09-23,Day 9,Rajasthan,Bikaner,Techno Garba,Importance of Shrishti (Creation) & Cosmic Energy,1199,181930.88,4,4.8,Adults (26-45),Public Park,NGO - Women Empowerment,0,Yes,Yes,Yes,0,Yes,No,44130,61,45,66,49,16,Good,Yes,Wheelchair Accessible,Traditional
1584,Navratri Cultural Evening,2025-09-23,Day 9,Punjab,Ludhiana,Cultural Program,Navratri as a Platform for Social Unity & Diversity,350,93412.86,4,4.2,Adults (26-45),Community Hall,Cultural Society,50,Yes,Yes,No,0,Yes,No,38632,47,32,59,42,23,Good,Yes,Not Accessible,Eco-Friendly
1005,Traditional Navratri Garba Night,2025-09-24,Post-Navratri,Tamil Nadu,Madurai,Traditional Garba,Comparative Study: Navratri Celebrations in Different States of India,114,25081.17,3,3.9,Youth (13-25),Temple Complex,Temple Trust,200,Yes,Yes,No,0,No,No,23299,21,39,57,31,15,Good,Yes,Wheelchair Accessible,Traditional
1014,Techno Garba Dance Festival,2025-09-24,Post-Navratri,Rajasthan,Kota,Techno Garba,Mata Sati & the Significance of Shakti Peethas,334,58192.55,4,4.0,All Ages,Community Hall,Residential Welfare Association,50,Yes,Yes,Yes,0,No,No,14500,58,76,66,33,12,Excellent,Yes,Limited,Eco-Friendly
1032,Navratri Cultural Evening,2025-09-24,Post-Navratri,Punjab,Mohali,Cultural Program,Garba & Dandiya: Cultural & Global Influence,154,36502.95,4,4.0,Kids (5-12),Community Hall,NGO - Women Empowerment,0,Yes,No,No,0,No,No,5018,58,30,50,50,12,Good,Yes,Wheelchair Accessible,Moderate
1043,Grand Dandiya Celebration,2025-09-24,Post-Navratri,Madhya Pradesh,Ujjain,Dandiya Night,Devi-Devata in Indian Scriptures & their Symbolism,395,101069.24,7,4.0,Kids (5-12),College Ground,Temple Trust,100,Yes,No,No,0,No,No,21491,35,57,63,48,40,Good,Yes,Limited,Traditional
1130,Techno Garba Dance Festival,2025-09-24,Post-Navratri,Punjab,Amritsar,Techno Garba,Social & Economic Impact of Navratri Celebrations,534,125491.05,4,4.2,All Ages,Temple Complex,Corporate CSR Initiative,100,Yes,Yes,No,0,No,No,23693,41,55,55,33,48,Excellent,No,Wheelchair Accessible,Moderate
1133,Traditional Navratri Garba Night,2025-09-24,Post-Navratri,Gujarat,Vadodara,Traditional Garba,Garba & Dandiya: Cultural & Global Influence,498,129500.57,5,4.4,Youth (13-25),Temple Complex,NGO - Women Empowerment,0,Yes,Yes,No,0,Yes,Yes,9252,69,78,45,45,25,Excellent,No,Not Accessible,Traditional
1159,Garba Dance Competition,2025-09-24,Post-Navratri,Uttar Pradesh,Kanpur,Competition,"Fasting Foods, Rituals & Health Benefits",134,39908.41,4,3.7,Kids (5-12),Open Ground,Youth Association,0,Yes,No,Yes,0,No,Yes,49847,69,77,50,44,36,Excellent,Yes,Limited,Eco-Friendly
1161,Celebrity Navratri Night,2025-09-24,Post-Navratri,Madhya Pradesh,Indore,Celebrity Night,Importance of Shrishti (Creation) & Cosmic Energy,798,84888.08,5,4.4,All Ages,Open Ground,Youth Association,0,Yes,No,Yes,0,No,No,10175,76,23,49,50,32,Good,No,Not Accessible,Moderate
1162,College Navratri Fest,2025-09-24,Post-Navratri,Tamil Nadu,Madurai,College Fest,Indian Culture & Traditions during Navratri,220,29890.59,5,3.6,Kids (5-12),Temple Complex,Local Community Committee,0,Yes,Yes,No,0,Yes,No,31209,20,41,63,45,37,Excellent,No,Limited,Moderate
1167,Kids Navratri Special,2025-09-24,Post-Navratri,Uttar Pradesh,Meerut,Kids Special,Social & Economic Impact of Navratri Celebrations,226,31722.4,3,4.0,Youth (13-25),College Ground,NGO - Women Empowerment,100,Yes,No,No,0,No,No,44856,60,62,49,34,15,Good,Yes,Wheelchair Accessible,Moderate
1183,Grand Dandiya Celebration,2025-09-24,Post-Navratri,Gujarat,Rajkot,Dandiya Night,Social & Economic Impact of Navratri Celebrations,591,160646.14,7,3.9,Senior (45+),Open Ground,College Cultural Committee,0,Yes,Yes,No,0,No,Yes,1507,48,65,47,41,40,Good,Yes,Not Accessible,Moderate
1194,Kids Navratri Special,2025-09-24,Post-Navratri,Madhya Pradesh,Gwalior,Kids Special,Comparative Study: Navratri Celebrations in Different States of India,154,21917.68,2,4.3,Youth (13-25),Hotel Banquet,Corporate CSR Initiative,0,Yes,No,No,0,No,Yes,25162,76,29,49,33,14,Good,Yes,Limited,Traditional
1198,Celebrity Navratri Night,2025-09-24,Post-Navratri,Karnataka,Belgaum,Celebrity Night,Importance of Shrishti (Creation) & Cosmic Energy,485,139479.36,6,5.0,All Ages,Hotel Banquet,NGO - Women Empowerment,100,No,No,No,0,Yes,No,45066,78,78,66,43,49,Good,No,Wheelchair Accessible,Eco-Friendly
1199,Grand Dandiya Celebration,2025-09-24,Post-Navratri,Tamil Nadu,Chennai,Dandiya Night,"Festivals & Rasa: Economy, Handicrafts, Folk Art & Small Businesses",243,50330.68,7,4.0,All Ages,Open Ground,Cultural Society,200,No,No,No,0,No,No,35159,50,50,61,32,32,Good,Yes,Wheelchair Accessible,Eco-Friendly
1214,Kids Navratri Special,2025-09-24,Post-Navratri,Delhi,Noida,Kids Special,Importance of Shrishti (Creation) & Cosmic Energy,313,68788.37,2,4.0,All Ages,College Ground,Residential Welfare Association,200,No,No,No,0,No,No,25054,33,71,56,50,43,Excellent,No,Wheelchair Accessible,Moderate
1226,Traditional Navratri Garba Night,2025-09-24,Post-Navratri,Gujarat,Ahmedabad,Traditional Garba,Women Empowerment through Devi Worship,477,83111.24,5,4.2,Kids (5-12),Hotel Banquet,Youth Association,200,No,No,No,0,No,No,12529,50,75,69,55,16,Excellent,Yes,Not Accessible,Traditional
1235,College Navratri Fest,2025-09-24,Post-Navratri,Rajasthan,Udaipur,College Fest,Women Empowerment through Devi Worship,339,67906.4,6,4.4,Adults (26-45),Hotel Banquet,College Cultural Committee,0,Yes,Yes,No,0,Yes,No,3785,69,65,69,44,16,Excellent,Yes,Wheelchair Accessible,Moderate
1243,Traditional Navratri Garba Night,2025-09-24,Post-Navratri,Punjab,Bathinda,Traditional Garba,Devi-Devata in Indian Scriptures & their Symbolism,304,34125.58,3,4.0,Adults (26-45),Public Park,Youth Association,0,Yes,No,No,0,No,No,19825,30,63,46,49,32,Good,Yes,Wheelchair Accessible,Traditional
1254,Kids Navratri Special,2025-09-24,Post-Navratri,Rajasthan,Bikaner,Kids Special,"Music, Dance & Art Forms of Navratri across India",156,36586.55,4,3.8,Kids (5-12),School Campus,Municipal Corporation,0,Yes,No,Yes,0,Yes,No,16128,67,80,65,53,35,Good,Yes,Wheelchair Accessible,Eco-Friendly
1261,Kids Navratri Special,2025-09-24,Post-Navratri,West Bengal,Durgapur,Kids Special,Navratri as a Platform for Social Unity & Diversity,126,13505.26,2,4.2,Kids (5-12),Hotel Banquet,NGO - Women Empowerment,100,No,Yes,No,0,No,No,21799,27,61,66,46,31,Excellent,Yes,Wheelchair Accessible,Traditional
1280,Celebrity Navratri Night,2025-09-24,Post-Navratri,Gujarat,Vadodara,Celebrity Night,Indian Culture & Traditions during Navratri,882,164419.83,4,4.0,Senior (45+),School Campus,Local Community Committee,100,Yes,Yes,No,0,No,No,24704,21,26,66,51,13,Excellent,Yes,Limited,Moderate
1308,Kids Navratri Special,2025-09-24,Post-Navratri,Delhi,Noida,Kids Special,"Fasting Foods, Rituals & Health Benefits",232,44545.15,3,4.1,Youth (13-25),Open Ground,College Cultural Committee,0,Yes,Yes,Yes,0,No,No,42996,30,21,57,34,37,Average,No,Wheelchair Accessible,Traditional
1310,Celebrity Navratri Night,2025-09-24,Post-Navratri,Maharashtra,Aurangabad,Celebrity Night,"Festivals & Rasa: Economy, Handicrafts, Folk Art & Small Businesses",495,44378.65,4,4.6,Adults (26-45),Hotel Banquet,Local Community Committee,0,Yes,No,Yes,0,No,Yes,31382,46,31,64,42,14,Excellent,Yes,Wheelchair Accessible,Eco-Friendly
1321,Kids Navratri Special,2025-09-24,Post-Navratri,Gujarat,Rajkot,Kids Special,Social & Economic Impact of Navratri Celebrations,519,155184.32,4,4.6,Kids (5-12),Open Ground,NGO - Women Empowerment,50,No,Yes,No,0,No,Yes,47728,61,30,60,32,23,Good,No,Wheelchair Accessible,Traditional
1336,Garba Dance Competition,2025-09-24,Post-Navratri,Rajasthan,Udaipur,Competition,Indian Culture & Traditions during Navratri,198,33672.99,5,3.7,All Ages,Public Park,Corporate CSR Initiative,0,Yes,Yes,No,5000,No,No,41392,26,31,52,45,16,Average,No,Limited,Moderate
1347,Navratri Cultural Evening,2025-09-24,Post-Navratri,Madhya Pradesh,Indore,Cultural Program,Indian Culture & Traditions during Navratri,144,42368.16,2,3.9,All Ages,Community Hall,Municipal Corporation,50,No,Yes,Yes,0,No,Yes,22076,30,42,53,52,34,Excellent,Yes,Wheelchair Accessible,Traditional
1349,Navratri Cultural Evening,2025-09-24,Post-Navratri,West Bengal,Durgapur,Cultural Program,Importance of Shrishti (Creation) & Cosmic Energy,129,32549.77,2,3.9,Youth (13-25),Temple Complex,School Management,0,Yes,Yes,No,0,Yes,No,49994,48,22,45,52,37,Good,Yes,Wheelchair Accessible,Moderate
1363,Traditional Navratri Garba Night,2025-09-24,Post-Navratri,Delhi,Ghaziabad,Traditional Garba,Spiritual Significance of Nine Nights (Navratri as Inner Transformation),436,121075.3,3,4.6,Senior (45+),Temple Complex,Youth Association,0,No,No,No,0,Yes,No,37843,70,66,66,40,19,Good,Yes,Limited,Eco-Friendly
1366,Techno Garba Dance Festival,2025-09-24,Post-Navratri,Delhi,Dwarka,Techno Garba,"Music, Dance & Art Forms of Navratri across India",892,104824.88,6,4.8,Senior (45+),School Campus,College Cultural Committee,150,Yes,Yes,No,0,No,No,24259,35,40,66,52,11,Excellent,No,Wheelchair Accessible,Moderate
1367,Navratri Cultural Evening,2025-09-24,Post-Navratri,Delhi,New Delhi,Cultural Program,"Music, Dance & Art Forms of Navratri across India",349,44928.85,2,4.4,Youth (13-25),School Campus,Temple Trust,0,No,No,No,0,Yes,Yes,17997,23,57,57,43,20,Good,Yes,Limited,Moderate
1369,Traditional Navratri Garba Night,2025-09-24,Post-Navratri,Maharashtra,Thane,Traditional Garba,"Music, Dance & Art Forms of Navratri across India",259,22702.86,3,3.9,Adults (26-45),Hotel Banquet,Municipal Corporation,100,No,Yes,No,0,Yes,No,41159,56,77,57,47,43,Excellent,No,Limited,Moderate
1370,Navratri Cultural Evening,2025-09-24,Post-Navratri,Delhi,Noida,Cultural Program,Importance of Shrishti (Creation) & Cosmic Energy,219,39148.57,4,3.8,Senior (45+),Temple Complex,Cultural Society,50,Yes,Yes,Yes,0,No,No,13809,22,43,59,33,32,Excellent,Yes,Wheelchair Accessible,Moderate
1388,Traditional Navratri Garba Night,2025-09-24,Post-Navratri,Maharashtra,Nagpur,Traditional Garba,Comparative Study: Navratri Celebrations in Different States of India,323,95472.72,5,4.5,All Ages,Stadium,Corporate CSR Initiative,50,Yes,No,No,0,Yes,No,24608,78,58,66,52,43,Good,No,Wheelchair Accessible,Moderate
1411,Garba Dance Competition,2025-09-24,Post-Navratri,Maharashtra,Nagpur,Competition,Mata Sati & the Significance of Shakti Peethas,255,54228.52,4,4.3,Adults (26-45),Stadium,Temple Trust,0,Yes,Yes,No,5000,No,No,18776,48,74,65,51,32,Good,No,Wheelchair Accessible,Moderate
1419,Techno Garba Dance Festival,2025-09-24,Post-Navratri,Madhya Pradesh,Gwalior,Techno Garba,"Fasting Foods, Rituals & Health Benefits",654,120722.89,6,4.4,Senior (45+),College Ground,Municipal Corporation,50,Yes,Yes,No,0,Yes,Yes,42476,61,59,65,52,22,Good,Yes,Limited,Traditional
1420,Celebrity Navratri Night,2025-09-24,Post-Navratri,Rajasthan,Jodhpur,Celebrity Night,"Fasting Foods, Rituals & Health Benefits",946,93313.73,6,4.5,All Ages,College Ground,Local Community Committee,0,No,Yes,No,0,No,No,24437,21,73,57,33,15,Good,Yes,Limited,Moderate
1423,Celebrity Navratri Night,2025-09-24,Post-Navratri,West Bengal,Durgapur,Celebrity Night,Garba & Dandiya: Cultural & Global Influence,694,111573.84,6,4.5,Youth (13-25),Hotel Banquet,School Management,0,No,No,No,0,No,Yes,49795,53,34,45,47,40,Excellent,Yes,Not Accessible,Traditional
1437,Kids Navratri Special,2025-09-24,Post-Navratri,Madhya Pradesh,Gwalior,Kids Special,"Music, Dance & Art Forms of Navratri across India",264,50736.88,2,3.6,All Ages,College Ground,Youth Association,200,No,No,No,0,No,No,49481,79,72,46,33,39,Good,No,Wheelchair Accessible,Moderate
1442,Celebrity Navratri Night,2025-09-24,Post-Navratri,Rajasthan,Ajmer,Celebrity Night,Social & Economic Impact of Navratri Celebrations,401,100666.25,4,4.0,Senior (45+),College Ground,NGO - Women Empowerment,0,Yes,Yes,No,0,Yes,No,1005,60,66,56,53,44,Excellent,Yes,Not Accessible,Moderate
1452,Garba Dance Competition,2025-09-24,Post-Navratri,Uttar Pradesh,Varanasi,Competition,Importance of Shrishti (Creation) & Cosmic Energy,62,9525.62,4,4.0,Kids (5-12),Open Ground,School Management,0,Yes,Yes,No,0,No,No,4681,62,50,58,34,23,Good,Yes,Limited,Eco-Friendly
1455,Garba Dance Competition,2025-09-24,Post-Navratri,West Bengal,Howrah,Competition,Eco-Friendly Navratri: Green Celebrations & Sustainability,132,23465.2,3,3.8,Youth (13-25),Community Hall,Local Community Committee,50,Yes,No,Yes,0,Yes,Yes,21051,26,38,52,49,37,Good,Yes,Wheelchair Accessible,Eco-Friendly
1459,College Navratri Fest,2025-09-24,Post-Navratri,Delhi,New Delhi,College Fest,Social & Economic Impact of Navratri Celebrations,676,76994.14,6,3.8,Youth (13-25),Community Hall,Youth Association,0,Yes,Yes,Yes,0,No,No,17575,64,32,63,49,26,Good,Yes,Wheelchair Accessible,Moderate
1463,College Navratri Fest,2025-09-24,Post-Navratri,Uttar Pradesh,Kanpur,College Fest,Goddess Devi & Her Nine Forms (Navadurga),264,70796.66,7,4.0,Kids (5-12),School Campus,Residential Welfare Association,50,Yes,No,Yes,0,No,Yes,36588,68,27,48,41,28,Good,No,Wheelchair Accessible,Eco-Friendly
1543,Traditional Navratri Garba Night,2025-09-24,Post-Navratri,Rajasthan,Ajmer,Traditional Garba,"Music, Dance & Art Forms of Navratri across India",193,16320.68,3,4.1,Senior (45+),Open Ground,Corporate CSR Initiative,100,Yes,Yes,No,0,Yes,No,6023,42,47,53,37,11,Good,Yes,Limited,Traditional
1574,Techno Garba Dance Festival,2025-09-24,Post-Navratri,West Bengal,Asansol,Techno Garba,Spiritual Significance of Nine Nights (Navratri as Inner Transformation),420,116144.77,4,4.5,Youth (13-25),Stadium,College Cultural Committee,100,Yes,No,No,0,No,Yes,45898,66,67,65,41,33,Good,Yes,Not Accessible,Eco-Friendly
1599,Grand Dandiya Celebration,2025-09-24,Post-Navratri,Delhi,New Delhi,Dandiya Night,Eco-Friendly Navratri: Green Celebrations & Sustainability,532,76364.6,7,3.9,Kids (5-12),Public Park,Local Community Committee,0,Yes,Yes,No,0,No,No,29610,34,77,57,50,29,Good,Yes,Limited,Eco-Friendly
1001,Garba Dance Competition,2025-09-25,Post-Navratri,Tamil Nadu,Salem,Competition,Comparative Study: Navratri Celebrations in Different States of India,102,10403.44,5,4.4,All Ages,Stadium,College Cultural Committee,100,Yes,No,No,5000,Yes,Yes,20769,41,37,69,39,36,Good,Yes,Wheelchair Accessible,Moderate
1018,Celebrity Navratri Night,2025-09-25,Post-Navratri,Uttar Pradesh,Lucknow,Celebrity Night,Navratri as a Platform for Social Unity & Diversity,306,85430.31,4,4.3,Adults (26-45),Open Ground,Youth Association,150,Yes,No,No,0,Yes,No,12130,40,45,65,33,25,Good,Yes,Wheelchair Accessible,Eco-Friendly
1019,Grand Dandiya Celebration,2025-09-25,Post-Navratri,Punjab,Bathinda,Dandiya Night,Mata Sati & the Significance of Shakti Peethas,340,73442.71,5,4.5,Adults (26-45),Community Hall,Corporate CSR Initiative,50,Yes,No,Yes,0,No,Yes,29295,67,36,45,34,26,Average,No,Limited,Moderate
1033,Celebrity Navratri Night,2025-09-25,Post-Navratri,Gujarat,Rajkot,Celebrity Night,Mata Sati & the Significance of Shakti Peethas,1352,318444.27,6,4.8,Senior (45+),Stadium,School Management,0,Yes,No,No,0,Yes,No,24710,66,45,57,32,24,Good,Yes,Wheelchair Accessible,Moderate
1044,Traditional Navratri Garba Night,2025-09-25,Post-Navratri,Madhya Pradesh,Indore,Traditional Garba,"Music, Dance & Art Forms of Navratri across India",129,30344.22,5,4.3,Youth (13-25),Open Ground,Municipal Corporation,50,Yes,Yes,No,0,Yes,Yes,42786,42,52,62,36,48,Good,Yes,Limited,Moderate
1050,Traditional Navratri Garba Night,2025-09-25,Post-Navratri,Rajasthan,Kota,Traditional Garba,"Festivals & Rasa: Economy, Handicrafts, Folk Art & Small Businesses",411,42449.52,5,4.6,Kids (5-12),Stadium,Corporate CSR Initiative,0,No,No,Yes,0,No,Yes,23890,72,51,51,38,45,Good,No,Wheelchair Accessible,Eco-Friendly
1057,Navratri Cultural Evening,2025-09-25,Post-Navratri,Rajasthan,Jaipur,Cultural Program,Eco-Friendly Navratri: Green Celebrations & Sustainability,248,45989.46,4,3.9,Youth (13-25),Hotel Banquet,College Cultural Committee,150,No,No,No,0,Yes,Yes,11181,37,62,66,51,41,Good,Yes,Wheelchair Accessible,Moderate
1084,Navratri Cultural Evening,2025-09-25,Post-Navratri,Gujarat,Gandhinagar,Cultural Program,"Fasting Foods, Rituals & Health Benefits",347,72630.31,2,4.3,Senior (45+),School Campus,College Cultural Committee,100,Yes,Yes,No,0,Yes,No,19284,70,28,63,46,44,Good,No,Not Accessible,Eco-Friendly
1089,Navratri Cultural Evening,2025-09-25,Post-Navratri,Delhi,Dwarka,Cultural Program,"Music, Dance & Art Forms of Navratri across India",374,93441.19,4,4.2,All Ages,Open Ground,NGO - Women Empowerment,0,Yes,Yes,No,0,No,No,27390,44,22,62,45,28,Good,Yes,Wheelchair Accessible,Eco-Friendly
1094,Traditional Navratri Garba Night,2025-09-25,Post-Navratri,Maharashtra,Nagpur,Traditional Garba,Social & Economic Impact of Navratri Celebrations,340,61634.8,3,4.2,Adults (26-45),College Ground,Cultural Society,100,Yes,Yes,No,0,No,Yes,19351,76,62,58,37,12,Good,No,Wheelchair Accessible,Traditional
1099,Kids Navratri Special,2025-09-25,Post-Navratri,Tamil Nadu,Chennai,Kids Special,Navratri as a Platform for Social Unity & Diversity,172,41377.91,2,4.1,Adults (26-45),School Campus,Local Community Committee,0,No,No,No,0,Yes,No,14654,49,36,59,33,29,Good,Yes,Wheelchair Accessible,Moderate
1102,College Navratri Fest,2025-09-25,Post-Navratri,Madhya Pradesh,Gwalior,College Fest,Eco-Friendly Navratri: Green Celebrations & Sustainability,375,73379.54,6,4.1,Kids (5-12),Hotel Banquet,Youth Association,150,Yes,No,No,0,Yes,No,18297,47,46,55,41,40,Good,Yes,Wheelchair Accessible,Traditional
1122,Kids Navratri Special,2025-09-25,Post-Navratri,Uttar Pradesh,Agra,Kids Special,Eco-Friendly Navratri: Green Celebrations & Sustainability,157,45591.3,3,4.2,Adults (26-45),Open Ground,Corporate CSR Initiative,0,No,Yes,No,0,No,No,11521,70,62,57,49,16,Good,Yes,Limited,Traditional
1125,Traditional Navratri Garba Night,2025-09-25,Post-Navratri,Rajasthan,Bikaner,Traditional Garba,Spiritual Significance of Nine Nights (Navratri as Inner Transformation),363,72361.73,3,4.1,Senior (45+),College Ground,NGO - Women Empowerment,50,No,Yes,No,0,No,No,13297,41,24,61,52,34,Excellent,Yes,Limited,Moderate
1135,Techno Garba Dance Festival,2025-09-25,Post-Navratri,West Bengal,Siliguri,Techno Garba,"Music, Dance & Art Forms of Navratri across India",508,73316.74,6,4.5,All Ages,College Ground,Cultural Society,0,Yes,Yes,No,0,Yes,Yes,8296,74,78,58,50,10,Average,Yes,Limited,Moderate
1147,Kids Navratri Special,2025-09-25,Post-Navratri,Uttar Pradesh,Varanasi,Kids Special,Devi-Devata in Indian Scriptures & their Symbolism,244,44711.23,2,4.3,Youth (13-25),College Ground,Residential Welfare Association,0,Yes,No,No,0,No,No,20610,74,27,62,32,32,Average,Yes,Wheelchair Accessible,Moderate
1169,Grand Dandiya Celebration,2025-09-25,Post-Navratri,Maharashtra,Pune,Dandiya Night,"Festivals & Rasa: Economy, Handicrafts, Folk Art & Small Businesses",663,72798.13,6,4.7,All Ages,Stadium,School Management,50,No,Yes,No,0,Yes,No,9378,45,65,50,31,21,Excellent,Yes,Wheelchair Accessible,Eco-Friendly
1230,Kids Navratri Special,2025-09-25,Post-Navratri,Gujarat,Surat,Kids Special,"Festivals & Rasa: Economy, Handicrafts, Folk Art & Small Businesses",522,50901.85,3,4.5,Senior (45+),Hotel Banquet,Cultural Society,50,No,Yes,No,0,Yes,Yes,15266,28,22,53,42,17,Average,No,Wheelchair Accessible,Moderate
1263,Traditional Navratri Garba Night,2025-09-25,Post-Navratri,Punjab,Jalandhar,Traditional Garba,Importance of Shrishti (Creation) & Cosmic Energy,118,11073.08,5,3.5,Senior (45+),Temple Complex,Temple Trust,100,No,No,No,0,No,Yes,18558,32,76,48,42,17,Good,No,Wheelchair Accessible,Eco-Friendly
1264,Traditional Navratri Garba Night,2025-09-25,Post-Navratri,Gujarat,Vadodara,Traditional Garba,Goddess Devi & Her Nine Forms (Navadurga),220,60308.6,3,4.0,Youth (13-25),Hotel Banquet,School Management,200,Yes,Yes,No,0,Yes,No,45013,25,30,68,50,36,Excellent,Yes,Limited,Moderate
1268,Celebrity Navratri Night,2025-09-25,Post-Navratri,Maharashtra,Nashik,Celebrity Night,Social & Economic Impact of Navratri Celebrations,1285,121352.5,4,4.7,Adults (26-45),Public Park,Cultural Society,200,Yes,No,No,0,No,No,20935,46,80,55,36,42,Good,Yes,Wheelchair Accessible,Moderate
1297,Celebrity Navratri Night,2025-09-25,Post-Navratri,Gujarat,Gandhinagar,Celebrity Night,Navratri as a Platform for Social Unity & Diversity,640,117114.39,5,4.4,Youth (13-25),Open Ground,NGO - Women Empowerment,100,Yes,Yes,No,0,No,No,3651,42,67,45,43,24,Good,Yes,Limited,Eco-Friendly
1298,Celebrity Navratri Night,2025-09-25,Post-Navratri,West Bengal,Kolkata,Celebrity Night,"Music, Dance & Art Forms of Navratri across India",409,44639.56,6,4.2,All Ages,College Ground,Corporate CSR Initiative,0,No,No,No,0,No,No,34039,73,33,57,36,24,Excellent,Yes,Wheelchair Accessible,Traditional
1315,Garba Dance Competition,2025-09-25,Post-Navratri,Karnataka,Belgaum,Competition,Garba & Dandiya: Cultural & Global Influence,134,19506.74,4,4.0,All Ages,Public Park,Cultural Society,0,Yes,Yes,No,10000,No,No,40477,59,59,62,33,11,Good,Yes,Wheelchair Accessible,Traditional
1317,Navratri Cultural Evening,2025-09-25,Post-Navratri,Rajasthan,Ajmer,Cultural Program,Indian Culture & Traditions during Navratri,126,29875.38,4,4.1,Senior (45+),School Campus,Local Community Committee,200,Yes,Yes,No,0,No,Yes,42961,75,58,62,55,44,Excellent,Yes,Not Accessible,Traditional
1324,Navratri Cultural Evening,2025-09-25,Post-Navratri,Uttar Pradesh,Varanasi,Cultural Program,Navratri as a Platform for Social Unity & Diversity,210,35018.56,2,4.0,Adults (26-45),Temple Complex,Local Community Committee,150,Yes,Yes,No,0,No,Yes,47888,74,76,60,38,27,Good,No,Wheelchair Accessible,Eco-Friendly
1341,Celebrity Navratri Night,2025-09-25,Post-Navratri,Rajasthan,Ajmer,Celebrity Night,Importance of Shrishti (Creation) & Cosmic Energy,470,132906.54,4,4.0,Youth (13-25),School Campus,College Cultural Committee,0,No,No,No,0,No,No,29991,29,68,47,34,17,Good,Yes,Wheelchair Accessible,Eco-Friendly
1345,Navratri Cultural Evening,2025-09-25,Post-Navratri,Uttar Pradesh,Agra,Cultural Program,Spiritual Significance of Nine Nights (Navratri as Inner Transformation),92,17097.98,2,4.4,All Ages,Stadium,NGO - Women Empowerment,0,Yes,Yes,No,0,Yes,No,21437,77,47,59,46,24,Average,No,Wheelchair Accessible,Moderate
1351,College Navratri Fest,2025-09-25,Post-Navratri,West Bengal,Durgapur,College Fest,Social & Economic Impact of Navratri Celebrations,205,34721.83,6,3.7,Adults (26-45),Open Ground,Cultural Society,0,Yes,Yes,Yes,0,Yes,No,30084,79,69,61,40,29,Excellent,Yes,Not Accessible,Moderate
